original_filename,cell_id,bethesda_system,nucleus_x,nucleus_y,area,perimeter,compactness,hu_moments,eccentricity
images/532d83297919d817648393a46f6835db.png,2768,ASC-US,50,50,9430.5,417.5563488006592,1.4712470305627425,"[ 1.70162767e-01  8.61555213e-05  2.14245003e-05  2.61244466e-06
 -1.91662672e-11 -2.40963605e-08 -3.82677490e-12]",1.0
images/532d83297919d817648393a46f6835db.png,2769,Negative for intraepithelial lesion,50,50,4.0,8.0,1.2732395447351628,"[ 1.66666667e-01  5.16987883e-26  3.60573199e-21  2.82115118e-21
  2.76945075e-42 -1.80661727e-34  8.56098823e-42]",1.0
images/532d83297919d817648393a46f6835db.png,2770,Negative for intraepithelial lesion,50,50,8863.0,499.59797871112823,2.2410457982862093,"[ 1.80479990e-01  4.04445115e-04  8.78509701e-05  3.37640980e-05
 -1.83848260e-09 -6.78895706e-07  3.87578165e-11]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2771,LSIL,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2772,LSIL,50,50,8176.0,528.4264061450958,2.717804895960866,"[ 1.83274213e-01  1.30591696e-03  6.61949329e-04  3.74325306e-05
 -2.29046149e-09 -1.04196767e-06  5.42892201e-09]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2773,LSIL,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2774,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2775,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2776,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2777,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2778,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2779,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2780,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2781,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2782,Negative for intraepithelial lesion,50,50,9616.5,415.89949464797974,1.4313633250645972,"[ 1.67510402e-01  3.06559722e-05  9.30363599e-06  1.65132514e-07
 -2.04060127e-13 -9.13220247e-10 -1.59165151e-14]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2783,Negative for intraepithelial lesion,50,50,9190.0,427.4558435678482,1.582184558373528,"[ 1.72548485e-01  2.51762510e-04  6.90555247e-05  6.60462399e-06
 -1.36346341e-10 -1.03617492e-07  3.61195143e-11]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2784,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2785,Negative for intraepithelial lesion,50,50,9580.5,417.0710676908493,1.444847757888283,"[ 1.68785511e-01  3.02142722e-05  7.54666348e-06  1.00986676e-06
 -2.78431156e-12 -5.54866564e-09 -1.40951436e-13]",1.0
images/8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2786,Negative for intraepithelial lesion,50,82,9008.0,475.9411246776581,2.001097380851658,"[ 1.83859475e-01  1.61381788e-04  3.34848449e-05  3.49423671e-05
 -1.19473117e-09 -4.43849217e-07 -3.46367358e-11]",1.0
images/30cef53c58d14524f9d49e24af9887fa.png,2787,LSIL,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/30cef53c58d14524f9d49e24af9887fa.png,2788,LSIL,50,50,96.5,66.72792184352875,3.671791580498996,"[ 3.08667620e-01  1.51313424e-02  2.02554214e-02  2.43192582e-03
  1.10911320e-05  2.90587892e-04 -1.29738783e-05]",1.1333333333333333
images/30cef53c58d14524f9d49e24af9887fa.png,2789,ASC-US,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/30cef53c58d14524f9d49e24af9887fa.png,2790,ASC-US,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/30cef53c58d14524f9d49e24af9887fa.png,2791,ASC-US,50,50,7263.5,540.8111820220947,3.204317343635156,"[ 2.58932023e-01  1.05387652e-03  3.50591148e-04  3.86786722e-04
 -1.31047447e-07 -1.20437864e-05  5.57984170e-08]",1.0
images/30cef53c58d14524f9d49e24af9887fa.png,2792,ASC-US,50,50,786.0,142.97056245803833,2.0694781310016572,"[ 2.73148070e-01  4.34995871e-02  6.40233870e-04  2.00497161e-04
  7.17233051e-08  4.09745168e-05 -3.99116817e-09]",2.5238095238095237
images/30cef53c58d14524f9d49e24af9887fa.png,2793,ASC-US,50,50,8.5,17.41421353816986,2.839088571341441,"[4.53264581e-01 1.31346352e-01 3.64085356e-02 1.00795872e-02
 1.58327691e-04 2.62433023e-03 1.10531037e-04]",2.0
images/30cef53c58d14524f9d49e24af9887fa.png,2794,ASC-US,50,50,9450.5,443.55634891986847,1.6566583335388847,"[ 1.70483430e-01  3.18470424e-05  1.93064440e-06  2.75627650e-06
 -5.63036770e-12 -1.30912760e-08 -2.95395967e-12]",1.0
images/30cef53c58d14524f9d49e24af9887fa.png,2795,ASC-US,50,50,86.5,43.899494647979736,1.7729360475531377,"[1.89877036e-01 5.44638169e-03 1.31694701e-03 4.28410192e-05
 8.48154537e-09 1.79221001e-06 5.62252717e-09]",1.4
images/30cef53c58d14524f9d49e24af9887fa.png,2796,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/30cef53c58d14524f9d49e24af9887fa.png,2797,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/30cef53c58d14524f9d49e24af9887fa.png,2798,Negative for intraepithelial lesion,50,50,7615.5,518.325900554657,2.8073563003798188,"[ 2.36708425e-01  8.79956107e-04  2.08681721e-04  3.78900591e-04
 -9.89655050e-08 -1.09486027e-05  3.94653251e-08]",1.0
images/30cef53c58d14524f9d49e24af9887fa.png,2799,Negative for intraepithelial lesion,50,50,7430.5,566.1248910427094,3.4323897601737348,"[ 2.57518939e-01  4.44324993e-04  9.47626542e-05  3.48521017e-04
 -4.19911992e-08 -6.49418548e-06 -4.74172895e-08]",1.0
images/30cef53c58d14524f9d49e24af9887fa.png,2800,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/30cef53c58d14524f9d49e24af9887fa.png,2801,Negative for intraepithelial lesion,50,50,8478.0,539.3969684839249,2.730949858425473,"[ 1.89347330e-01  1.92649577e-04  6.26036460e-06  6.42048109e-05
 -7.58684017e-11 -8.83221082e-07 -1.28497745e-09]",1.0
images/30cef53c58d14524f9d49e24af9887fa.png,2802,Negative for intraepithelial lesion,50,50,12.5,24.242640614509583,3.7414502054728063,"[4.42609778e-01 1.61460239e-01 1.85339692e-02 1.26781404e-02
 1.94294058e-04 5.01919536e-03 4.33426585e-06]",5.5
images/30cef53c58d14524f9d49e24af9887fa.png,2803,Negative for intraepithelial lesion,50,50,4.5,11.41421353816986,2.3039317431358093,"[4.02682518e-01 1.34148220e-01 4.87024997e-04 1.33197831e-04
 2.73745172e-08 2.20209261e-05 2.00386972e-08]",5.0
images/30cef53c58d14524f9d49e24af9887fa.png,2804,Negative for intraepithelial lesion,50,50,7936.5,584.8111819028854,3.4291971280579183,"[ 2.33358278e-01  1.86597021e-04  3.55629715e-05  1.45289909e-04
 -4.09665227e-09 -1.57522961e-06  9.60662330e-09]",1.0
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2805,LSIL,50,50,,,,,
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2806,LSIL,50,50,,,,,
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2807,LSIL,50,50,1.5,7.414213538169861,2.9162789096144284,"[2.05761317e-01 1.26166404e-02 1.57586916e-03 2.77662961e-04
 1.70442557e-07 2.81789491e-05 6.84383953e-08]",3.0
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2808,LSIL,50,50,8841.0,513.2548328638077,2.3711271332222017,"[ 1.79748716e-01  4.28703936e-04  8.70683723e-05  2.98851310e-05
 -1.52379120e-09 -6.18708944e-07 -4.47856325e-11]",1.0
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2809,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2810,Negative for intraepithelial lesion,50,50,2.0,6.0,1.432394487827058,"[ 2.08333333e-01  1.56250000e-02  3.45802855e-21  5.52296087e-20
 -1.36834661e-40 -1.14486967e-21 -7.50893727e-40]",2.0
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2811,Negative for intraepithelial lesion,50,50,7677.0,482.083260178566,2.4090327162617347,"[ 1.88897682e-01  1.92772275e-03  3.73915169e-04  7.84208466e-05
  1.29715742e-08  7.18875274e-08 -3.47392132e-09]",1.0
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2812,Negative for intraepithelial lesion,50,50,14.5,19.41421353816986,2.068529591165594,"[ 3.21465506e-01  7.25516036e-02  3.31388955e-04  3.19927242e-05
 -2.72042026e-09 -5.54340054e-06 -1.85764947e-09]",2.3333333333333335
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2813,Negative for intraepithelial lesion,50,50,38.0,27.656854152679443,1.6018140486058265,"[ 2.40946607e-01  2.68748554e-02  2.00731428e-03  4.72103737e-04
  4.59532934e-07  7.63119898e-05 -6.77558959e-09]",2.0
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2814,Negative for intraepithelial lesion,50,50,,,,,
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2815,Negative for intraepithelial lesion,50,50,140.5,59.21320307254791,1.9858704821282311,"[2.40147534e-01 1.55357964e-02 8.76758595e-03 9.17742912e-04
 1.50189831e-06 5.75958524e-05 2.12635600e-06]",1.2666666666666666
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2816,Negative for intraepithelial lesion,50,50,82.0,46.62741661071777,2.109886006332735,"[2.44948726e-01 2.65799607e-02 2.96618449e-03 3.18839250e-04
 1.81030285e-07 6.40657260e-06 2.51734209e-07]",2.3389833659784807
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2817,Negative for intraepithelial lesion,50,50,4.0,10.828427076339722,2.332710783128265,"[ 1.99652778e-01  8.03252797e-03  2.59171264e-03  2.52142175e-04
  2.01803356e-07  2.00252231e-05 -2.86503489e-08]",2.0
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2818,Negative for intraepithelial lesion,50,50,1.5,5.414213538169861,1.5551405220855101,"[2.05761317e-01 1.26166404e-02 1.57586917e-03 2.77662968e-04
 1.70442565e-07 2.81789499e-05 6.84383956e-08]",2.0
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2819,Negative for intraepithelial lesion,50,50,43.5,33.899494767189026,2.102264372103125,"[ 2.33539474e-01  1.45329711e-02  5.95099863e-03  4.54870129e-04
  1.73049293e-07 -1.62870516e-05 -7.28104781e-07]",1.1111111111111112
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2820,Negative for intraepithelial lesion,50,50,1.5,5.414213538169861,1.5551405220855101,"[2.05761317e-01 1.26166404e-02 1.57586916e-03 2.77662959e-04
 1.70442555e-07 2.81789489e-05 6.84383948e-08]",2.0
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2821,Negative for intraepithelial lesion,50,50,6401.0,564.0243847370148,3.9549233389791207,"[ 2.56565351e-01  2.56594605e-03  1.08267878e-03  6.51166940e-04
  1.17194503e-07 -2.77113974e-05 -5.34041546e-07]",1.0
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2822,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2823,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2824,Negative for intraepithelial lesion,50,50,8022.5,589.7817442417145,3.4503492815228833,"[ 2.29867444e-01  2.06260507e-04  4.67489143e-05  6.87159996e-05
 -3.52025629e-09 -9.12944057e-07 -1.66624817e-09]",1.0
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2825,Negative for intraepithelial lesion,50,50,7.0,12.828427076339722,1.8708497727022892,"[3.00048591e-01 5.79938938e-02 4.46180685e-03 2.09263959e-03
 6.32982214e-06 4.71760772e-04 9.06191522e-07]",2.5
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2826,Negative for intraepithelial lesion,50,50,7.0,12.828427076339722,1.8708497727022892,"[3.00048591e-01 5.79938938e-02 4.46180685e-03 2.09263959e-03
 6.32982214e-06 4.71760772e-04 9.06191524e-07]",2.5
images/7c38ddce962298663b96ec38a7561b56.png,2827,LSIL,50,50,9687.5,412.2426406145096,1.39599622254375,"[ 1.67679018e-01  8.32359586e-06  2.10755258e-06  2.41917082e-07
 -1.72702426e-13 -6.97897256e-10  3.52751103e-15]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2828,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2829,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2830,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2831,Negative for intraepithelial lesion,50,50,717.0,249.11269783973694,6.887517422827483,"[6.35416400e-01 2.82427501e-01 2.57123665e-02 2.81688334e-03
 3.18832357e-06 4.06570026e-04 2.37601437e-05]",1.9705882352941178
images/7c38ddce962298663b96ec38a7561b56.png,2832,Negative for intraepithelial lesion,50,50,9670.0,407.65685415267944,1.3675813178505347,"[ 1.68036118e-01  9.42862227e-06  2.12224869e-06  4.24419314e-07
 -4.02724143e-13 -1.30315509e-09 -7.88280035e-15]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2833,Negative for intraepithelial lesion,50,50,9499.5,413.899494767189,1.4350901428935627,"[ 1.67693461e-01  8.74725764e-05  2.76032008e-05  1.62559741e-07
 -1.92347820e-13 -1.22931862e-09 -2.85619965e-13]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2834,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2835,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2836,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2837,Negative for intraepithelial lesion,50,50,37.5,27.071067690849304,1.5551405220855101,"[ 1.77104066e-01  1.54236417e-03  6.86810819e-04  1.52907016e-06
  4.95461208e-11 -1.88060767e-08  7.52079751e-13]",1.1428571428571428
images/7c38ddce962298663b96ec38a7561b56.png,2838,Negative for intraepithelial lesion,50,50,,,,,
images/7c38ddce962298663b96ec38a7561b56.png,2839,Negative for intraepithelial lesion,50,50,9540.5,411.89949464797974,1.415146880500796,"[ 1.65831533e-01  9.60095493e-05  3.66923015e-05  4.59858426e-07
  1.80161502e-12 -4.40100259e-09 -5.67775146e-13]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2840,Negative for intraepithelial lesion,50,50,,,,,
images/7c38ddce962298663b96ec38a7561b56.png,2841,Negative for intraepithelial lesion,50,50,8382.5,513.8406196832657,2.506533073075294,"[ 1.82764177e-01  8.55250008e-04  4.66277556e-04  3.67040679e-05
 -2.56272701e-09 -8.11308599e-07 -4.06061540e-09]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2842,Negative for intraepithelial lesion,50,50,9251.5,471.21320283412933,1.9099099160847024,"[ 1.72754302e-01  1.03322711e-04  1.21282013e-05  7.12182759e-06
 -6.45977395e-11 -7.23833230e-08  1.44259129e-11]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2843,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2844,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2845,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2846,Negative for intraepithelial lesion,50,50,3900.5,716.6101716756821,10.47697217191197,"[ 5.80114564e-01  2.84184625e-02  8.96058310e-03  1.05865732e-02
  2.27140521e-05 -9.93360057e-04  1.00577166e-04]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2847,Negative for intraepithelial lesion,50,50,1701.5,262.5269113779068,3.2233379456566524,"[ 3.76279149e-01  1.04595190e-01  1.28608294e-02  9.19221203e-03
  9.99324319e-05  2.96431320e-03 -1.63448013e-06]",3.066666666666667
images/7c38ddce962298663b96ec38a7561b56.png,2848,Negative for intraepithelial lesion,50,50,216.0,89.31370830535889,2.938817573201844,"[ 3.71108764e-01  1.07571524e-01  5.96771693e-04  7.25131010e-05
  1.56706429e-09 -6.77704108e-06  1.50028082e-08]",3.0
images/7c38ddce962298663b96ec38a7561b56.png,2849,Negative for intraepithelial lesion,50,39,4.0,8.0,1.2732395447351628,"[ 1.66666667e-01  5.74150531e-27  5.28814140e-23  5.29589480e-23
  2.80259636e-45 -4.01284362e-36  4.27642311e-50]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2850,Negative for intraepithelial lesion,50,50,2.0,6.0,1.432394487827058,"[2.08333333e-01 1.56250000e-02 4.23516474e-22 4.23516474e-22
 1.79366203e-43 5.29395592e-23 3.42113883e-49]",2.0
images/7c38ddce962298663b96ec38a7561b56.png,2851,Negative for intraepithelial lesion,50,50,3924.5,316.8111820220947,2.0351986516981793,"[ 2.56724800e-01  2.72463195e-02  4.21850909e-03  5.21249690e-04
  4.77772874e-07  5.08961340e-05 -6.07598553e-07]",1.546875
images/7c38ddce962298663b96ec38a7561b56.png,2852,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2853,Negative for intraepithelial lesion,50,50,9609.5,422.2426406145096,1.4764322486203987,"[ 1.67873576e-01  2.94847862e-05  8.49073186e-06  3.40604082e-07
 -5.79061795e-13 -1.84928098e-09  1.37512083e-14]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2854,Negative for intraepithelial lesion,50,49,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2855,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/7c38ddce962298663b96ec38a7561b56.png,2856,Negative for intraepithelial lesion,50,75,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/555c3bddd4513160fb3681c88f4bcc87.png,2857,LSIL,50,50,,,,,
images/555c3bddd4513160fb3681c88f4bcc87.png,2858,LSIL,50,50,1.5,5.414213538169861,1.5551405220855101,"[ 2.05761317e-01  1.26166404e-02  1.57586915e-03  2.77662962e-04
  1.70442556e-07  2.81789491e-05 -6.84383981e-08]",2.0
images/555c3bddd4513160fb3681c88f4bcc87.png,2859,LSIL,50,50,0.5,3.414213538169861,1.8552459484049375,"[ 2.22222222e-01  1.23456790e-02  5.48696842e-03  2.19478734e-04
 -2.40854575e-07 -2.43865260e-05  8.25145327e-15]",2.0
images/555c3bddd4513160fb3681c88f4bcc87.png,2860,LSIL,50,50,,,,,
images/555c3bddd4513160fb3681c88f4bcc87.png,2861,LSIL,50,50,,,,,
images/555c3bddd4513160fb3681c88f4bcc87.png,2862,LSIL,50,50,61.0,40.82842707633972,2.1746311209369438,"[3.75569003e-01 1.13230165e-01 1.68300933e-03 8.17055270e-04
 9.45743061e-07 2.50932814e-04 1.53512712e-07]",4.25
images/555c3bddd4513160fb3681c88f4bcc87.png,2863,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/555c3bddd4513160fb3681c88f4bcc87.png,2864,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/555c3bddd4513160fb3681c88f4bcc87.png,2865,Negative for intraepithelial lesion,50,50,9765.5,395.41421353816986,1.2740902855427925,"[ 1.66260154e-01  2.61857204e-06  1.17820639e-06  7.59438106e-08
  2.27169103e-14 -1.22892293e-10  6.71320630e-27]",1.0
images/555c3bddd4513160fb3681c88f4bcc87.png,2866,Negative for intraepithelial lesion,50,50,9490.5,421.899494767189,1.492516197764062,"[ 1.71090316e-01  4.09962473e-05  8.54227971e-06  3.73414719e-06
 -2.10898489e-11 -2.39091106e-08  3.43079541e-14]",1.0
images/555c3bddd4513160fb3681c88f4bcc87.png,2867,Negative for intraepithelial lesion,50,50,9478.0,426.1421352624893,1.524692931583245,"[ 1.68489055e-01  9.07061925e-05  2.79144737e-05  6.61371381e-07
 -2.81330678e-12 -6.27447007e-09 -4.00917253e-13]",1.0
images/555c3bddd4513160fb3681c88f4bcc87.png,2868,Negative for intraepithelial lesion,50,50,9034.5,408.5269111394882,1.4700339151044288,"[ 1.68311733e-01  2.93724142e-04  8.28599884e-05  1.26903049e-06
 -1.17725311e-11  1.97081458e-08 -5.54509615e-12]",1.0
images/272c49a7303c02c8c000fe0bc3a6dbbe.png,2869,ASC-US,50,50,9706.0,410.8284270763397,1.3837920223086726,"[ 1.67253989e-01  7.13016505e-06  1.99412590e-06  8.77645617e-08
 -3.66940220e-14 -2.34300215e-10 -1.26948751e-15]",1.0
images/272c49a7303c02c8c000fe0bc3a6dbbe.png,2870,ASC-US,50,50,9618.0,423.65685415267944,1.4850252475680483,"[ 1.66562579e-01  8.70870653e-06  3.38572699e-06  7.74907706e-09
 -7.61504167e-16  1.02662243e-11  9.97773235e-16]",1.0
images/272c49a7303c02c8c000fe0bc3a6dbbe.png,2871,Negative for intraepithelial lesion,50,50,8456.5,443.35533833503723,1.849708817826546,"[ 1.73296059e-01  6.06323656e-04  3.62416499e-05  4.80924948e-06
 -6.30474638e-11 -8.82324563e-08 -7.50124591e-12]",1.0
images/272c49a7303c02c8c000fe0bc3a6dbbe.png,2872,Negative for intraepithelial lesion,50,50,189.0,65.3137081861496,1.7961268903646073,"[ 2.85478478e-01  4.98604962e-02  3.12689118e-03  1.24920069e-03
  2.46235448e-06  2.77639662e-04 -1.79754084e-07]",2.5
images/272c49a7303c02c8c000fe0bc3a6dbbe.png,2873,Negative for intraepithelial lesion,50,50,6691.5,539.982754945755,3.4675795596242196,"[ 2.54141028e-01  5.17605660e-03  2.50372794e-03  5.82161714e-04
 -6.92782210e-07 -4.16576910e-05 -1.18501880e-07]",1.0
images/19c7c2f6bb8dfb3143ab9f9be7dd3e9d.png,2874,ASC-US,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/19c7c2f6bb8dfb3143ab9f9be7dd3e9d.png,2875,ASC-US,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/19c7c2f6bb8dfb3143ab9f9be7dd3e9d.png,2876,Negative for intraepithelial lesion,50,50,395.5,137.6984841823578,3.8150652225666954,"[ 2.57743579e-01  1.64230877e-02  1.09740861e-02  4.80311326e-04
 -8.15902053e-07 -3.89231089e-05 -7.41830845e-07]",1.5601174970492453
images/19c7c2f6bb8dfb3143ab9f9be7dd3e9d.png,2877,Negative for intraepithelial lesion,50,50,0.5,3.414213538169861,1.8552459484049375,"[ 2.22222222e-01  1.23456790e-02  5.48696842e-03  2.19478736e-04
 -2.40854579e-07 -2.43865262e-05 -4.11649960e-15]",2.0
images/19c7c2f6bb8dfb3143ab9f9be7dd3e9d.png,2878,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/19c7c2f6bb8dfb3143ab9f9be7dd3e9d.png,2879,Negative for intraepithelial lesion,50,50,9390.5,409.899494767189,1.4238235929737917,"[ 1.66685619e-01  1.93440287e-04  6.67567788e-05  2.27470116e-07
 -2.82902011e-13 -8.43491428e-10  8.40052117e-13]",1.0
images/1ee9fd65fccbf776a6170b4e4d034335.png,2880,LSIL,50,50,270.0,84.62741649150848,2.110807057924636,"[2.67375160e-01 2.42401412e-02 1.28123578e-02 1.45228136e-03
 2.30600596e-06 2.21782714e-05 5.82469453e-06]",1.2380952380952381
images/1ee9fd65fccbf776a6170b4e4d034335.png,2881,Negative for intraepithelial lesion,50,50,9481.5,411.2132029533386,1.4192117138798657,"[ 1.68914514e-01  7.64222893e-05  2.09418501e-05  1.07199791e-06
 -4.77113609e-12 -9.16356146e-09  1.74209740e-12]",1.0
images/1ee9fd65fccbf776a6170b4e4d034335.png,2882,Negative for intraepithelial lesion,50,50,9206.0,434.97056245803833,1.6354561254132076,"[ 1.75447472e-01  1.49516795e-04  3.08569985e-05  1.42020778e-05
 -2.93202773e-10 -1.72953550e-07  4.92280097e-11]",1.0
