cell_id,image_filename,bethesda_system
2957,2957_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2958,2958_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2959,2959_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2960,2960_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2961,2961_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2962,2962_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2963,2963_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2964,2964_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2965,2965_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2966,2966_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2967,2967_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2968,2968_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2969,2969_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2970,2970_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2971,2971_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2972,2972_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2973,2973_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2974,2974_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2975,2975_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2976,2976_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2977,2977_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2978,2978_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2979,2979_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2980,2980_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2981,2981_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2982,2982_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2983,2983_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2984,2984_f195a1576fa4437e8f31f35959554eda.png,Negative for intraepithelial lesion
2985,2985_35323790c9bcae22c96ab32a2fc165b9.png,ASC-US
2986,2986_35323790c9bcae22c96ab32a2fc165b9.png,ASC-US
2987,2987_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
2988,2988_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
2989,2989_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
2990,2990_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
2991,2991_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
2992,2992_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
2993,2993_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
2994,2994_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
2995,2995_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
2996,2996_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
2997,2997_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
2998,2998_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
2999,2999_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
3000,3000_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
3001,3001_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
3002,3002_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
3003,3003_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
3004,3004_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
3005,3005_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
3006,3006_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
3007,3007_35323790c9bcae22c96ab32a2fc165b9.png,Negative for intraepithelial lesion
3008,3008_a10c2955a9d8654bec42a0d21c8acb6c.png,ASC-US
3009,3009_a10c2955a9d8654bec42a0d21c8acb6c.png,ASC-US
3010,3010_a10c2955a9d8654bec42a0d21c8acb6c.png,ASC-US
3011,3011_a10c2955a9d8654bec42a0d21c8acb6c.png,ASC-US
3012,3012_a10c2955a9d8654bec42a0d21c8acb6c.png,ASC-US
3013,3013_a10c2955a9d8654bec42a0d21c8acb6c.png,ASC-US
3014,3014_a10c2955a9d8654bec42a0d21c8acb6c.png,Negative for intraepithelial lesion
3015,3015_a10c2955a9d8654bec42a0d21c8acb6c.png,Negative for intraepithelial lesion
3016,3016_a10c2955a9d8654bec42a0d21c8acb6c.png,Negative for intraepithelial lesion
3017,3017_a10c2955a9d8654bec42a0d21c8acb6c.png,Negative for intraepithelial lesion
3018,3018_f24560268564c05b0f400bed26cc74f6.png,ASC-US
3019,3019_f24560268564c05b0f400bed26cc74f6.png,ASC-US
3020,3020_f24560268564c05b0f400bed26cc74f6.png,Negative for intraepithelial lesion
3021,3021_f24560268564c05b0f400bed26cc74f6.png,Negative for intraepithelial lesion
3022,3022_f24560268564c05b0f400bed26cc74f6.png,Negative for intraepithelial lesion
3023,3023_f24560268564c05b0f400bed26cc74f6.png,Negative for intraepithelial lesion
3024,3024_2cefdbf695da71852337ae3557ccdd38.png,ASC-US
3025,3025_2cefdbf695da71852337ae3557ccdd38.png,ASC-US
3026,3026_2cefdbf695da71852337ae3557ccdd38.png,ASC-US
3027,3027_2cefdbf695da71852337ae3557ccdd38.png,ASC-US
3028,3028_2cefdbf695da71852337ae3557ccdd38.png,ASC-US
3029,3029_2cefdbf695da71852337ae3557ccdd38.png,ASC-US
3030,3030_2cefdbf695da71852337ae3557ccdd38.png,ASC-US
3031,3031_2cefdbf695da71852337ae3557ccdd38.png,Negative for intraepithelial lesion
3032,3032_2cefdbf695da71852337ae3557ccdd38.png,Negative for intraepithelial lesion
3033,3033_2cefdbf695da71852337ae3557ccdd38.png,Negative for intraepithelial lesion
3034,3034_2cefdbf695da71852337ae3557ccdd38.png,Negative for intraepithelial lesion
3035,3035_2cefdbf695da71852337ae3557ccdd38.png,Negative for intraepithelial lesion
3036,3036_2cefdbf695da71852337ae3557ccdd38.png,Negative for intraepithelial lesion
3037,3037_2cefdbf695da71852337ae3557ccdd38.png,Negative for intraepithelial lesion
3038,3038_2cefdbf695da71852337ae3557ccdd38.png,Negative for intraepithelial lesion
3039,3039_2cefdbf695da71852337ae3557ccdd38.png,Negative for intraepithelial lesion
3040,3040_2cefdbf695da71852337ae3557ccdd38.png,Negative for intraepithelial lesion
3041,3041_2cefdbf695da71852337ae3557ccdd38.png,Negative for intraepithelial lesion
3042,3042_2cefdbf695da71852337ae3557ccdd38.png,Negative for intraepithelial lesion
3043,3043_2cefdbf695da71852337ae3557ccdd38.png,Negative for intraepithelial lesion
3044,3044_00b1e59ebc3e7be500ef7548207d44e2.png,ASC-US
3045,3045_00b1e59ebc3e7be500ef7548207d44e2.png,ASC-US
3046,3046_00b1e59ebc3e7be500ef7548207d44e2.png,ASC-US
3047,3047_00b1e59ebc3e7be500ef7548207d44e2.png,ASC-US
3048,3048_00b1e59ebc3e7be500ef7548207d44e2.png,ASC-US
3049,3049_00b1e59ebc3e7be500ef7548207d44e2.png,ASC-US
3050,3050_00b1e59ebc3e7be500ef7548207d44e2.png,ASC-US
3051,3051_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3052,3052_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3053,3053_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3054,3054_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3055,3055_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3056,3056_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3057,3057_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3058,3058_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3059,3059_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3060,3060_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3061,3061_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3062,3062_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3063,3063_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3064,3064_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3065,3065_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3066,3066_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3067,3067_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3068,3068_00b1e59ebc3e7be500ef7548207d44e2.png,ASC-US
3069,3069_00b1e59ebc3e7be500ef7548207d44e2.png,Negative for intraepithelial lesion
3070,3070_7ba4a45ed026e5a7c8571c46b53a81bb.png,ASC-US
3071,3071_7ba4a45ed026e5a7c8571c46b53a81bb.png,ASC-US
3072,3072_7ba4a45ed026e5a7c8571c46b53a81bb.png,ASC-US
3073,3073_7ba4a45ed026e5a7c8571c46b53a81bb.png,ASC-US
3074,3074_7ba4a45ed026e5a7c8571c46b53a81bb.png,Negative for intraepithelial lesion
3075,3075_7ba4a45ed026e5a7c8571c46b53a81bb.png,Negative for intraepithelial lesion
3076,3076_519e7eefd219097919196d38beb06136.png,ASC-US
3077,3077_519e7eefd219097919196d38beb06136.png,ASC-US
3078,3078_519e7eefd219097919196d38beb06136.png,ASC-US
3079,3079_519e7eefd219097919196d38beb06136.png,ASC-US
3080,3080_519e7eefd219097919196d38beb06136.png,ASC-US
3081,3081_519e7eefd219097919196d38beb06136.png,Negative for intraepithelial lesion
3082,3082_519e7eefd219097919196d38beb06136.png,Negative for intraepithelial lesion
3083,3083_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3084,3084_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3085,3085_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3086,3086_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3087,3087_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3088,3088_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3089,3089_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3090,3090_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3091,3091_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3092,3092_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3093,3093_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3094,3094_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3095,3095_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3096,3096_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3097,3097_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3098,3098_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3099,3099_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3100,3100_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3101,3101_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3102,3102_14ea41d8e885c165390da7e03f594d9d.png,Negative for intraepithelial lesion
3103,3103_14ea41d8e885c165390da7e03f594d9d.png,Negative for intraepithelial lesion
3104,3104_14ea41d8e885c165390da7e03f594d9d.png,Negative for intraepithelial lesion
3105,3105_14ea41d8e885c165390da7e03f594d9d.png,Negative for intraepithelial lesion
3106,3106_14ea41d8e885c165390da7e03f594d9d.png,Negative for intraepithelial lesion
3107,3107_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3108,3108_14ea41d8e885c165390da7e03f594d9d.png,ASC-US
3109,3109_a57e3c97ad51375f4656963d6bd88f8d.png,ASC-US
3110,3110_a57e3c97ad51375f4656963d6bd88f8d.png,ASC-US
3111,3111_a57e3c97ad51375f4656963d6bd88f8d.png,ASC-US
3112,3112_a57e3c97ad51375f4656963d6bd88f8d.png,ASC-US
3113,3113_a57e3c97ad51375f4656963d6bd88f8d.png,ASC-US
3114,3114_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3115,3115_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3116,3116_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3117,3117_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3118,3118_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3119,3119_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3120,3120_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3121,3121_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3122,3122_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3123,3123_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3124,3124_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3125,3125_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3126,3126_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3127,3127_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3128,3128_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3129,3129_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3130,3130_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3131,3131_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3132,3132_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3133,3133_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3134,3134_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3135,3135_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3136,3136_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3137,3137_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3138,3138_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3139,3139_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3140,3140_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3141,3141_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3142,3142_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3143,3143_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3144,3144_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3145,3145_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3146,3146_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3147,3147_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3148,3148_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3149,3149_a57e3c97ad51375f4656963d6bd88f8d.png,Negative for intraepithelial lesion
3150,3150_5966509346d31911ac8644a23e128f56.png,ASC-US
3151,3151_5966509346d31911ac8644a23e128f56.png,ASC-US
3152,3152_5966509346d31911ac8644a23e128f56.png,ASC-US
3153,3153_5966509346d31911ac8644a23e128f56.png,ASC-US
3154,3154_5966509346d31911ac8644a23e128f56.png,Negative for intraepithelial lesion
3155,3155_5966509346d31911ac8644a23e128f56.png,Negative for intraepithelial lesion
3156,3156_5966509346d31911ac8644a23e128f56.png,Negative for intraepithelial lesion
3157,3157_5966509346d31911ac8644a23e128f56.png,Negative for intraepithelial lesion
3158,3158_5966509346d31911ac8644a23e128f56.png,Negative for intraepithelial lesion
3159,3159_04010e1dae8de0da7f038efd3a0a204a.png,ASC-US
3160,3160_04010e1dae8de0da7f038efd3a0a204a.png,ASC-US
3161,3161_04010e1dae8de0da7f038efd3a0a204a.png,ASC-US
3162,3162_04010e1dae8de0da7f038efd3a0a204a.png,ASC-US
3163,3163_04010e1dae8de0da7f038efd3a0a204a.png,ASC-US
3164,3164_04010e1dae8de0da7f038efd3a0a204a.png,ASC-US
3165,3165_04010e1dae8de0da7f038efd3a0a204a.png,ASC-US
3166,3166_04010e1dae8de0da7f038efd3a0a204a.png,ASC-US
3167,3167_04010e1dae8de0da7f038efd3a0a204a.png,ASC-US
3168,3168_04010e1dae8de0da7f038efd3a0a204a.png,ASC-US
3169,3169_04010e1dae8de0da7f038efd3a0a204a.png,ASC-US
3170,3170_477a31e5481902c6624a3d0407be13bf.png,ASC-US
3171,3171_477a31e5481902c6624a3d0407be13bf.png,ASC-US
3172,3172_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3173,3173_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3174,3174_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3175,3175_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3176,3176_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3177,3177_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3178,3178_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3179,3179_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3180,3180_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3181,3181_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3182,3182_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3183,3183_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3184,3184_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3185,3185_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3186,3186_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3187,3187_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3188,3188_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3189,3189_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3190,3190_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3191,3191_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3192,3192_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3193,3193_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3194,3194_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3195,3195_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3196,3196_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3197,3197_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3198,3198_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3199,3199_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3200,3200_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3201,3201_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3202,3202_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3203,3203_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3204,3204_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3205,3205_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3206,3206_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3207,3207_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3208,3208_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3209,3209_477a31e5481902c6624a3d0407be13bf.png,Negative for intraepithelial lesion
3210,3210_1e4460705ccdffafa78ceef35bf11ad2.png,ASC-US
3211,3211_1e4460705ccdffafa78ceef35bf11ad2.png,ASC-US
3212,3212_1e4460705ccdffafa78ceef35bf11ad2.png,ASC-US
3213,3213_1e4460705ccdffafa78ceef35bf11ad2.png,ASC-US
3214,3214_1e4460705ccdffafa78ceef35bf11ad2.png,ASC-US
3215,3215_1e4460705ccdffafa78ceef35bf11ad2.png,Negative for intraepithelial lesion
3216,3216_1e4460705ccdffafa78ceef35bf11ad2.png,Negative for intraepithelial lesion
3217,3217_1e4460705ccdffafa78ceef35bf11ad2.png,Negative for intraepithelial lesion
3218,3218_1e4460705ccdffafa78ceef35bf11ad2.png,Negative for intraepithelial lesion
3219,3219_1e4460705ccdffafa78ceef35bf11ad2.png,Negative for intraepithelial lesion
3220,3220_1e4460705ccdffafa78ceef35bf11ad2.png,Negative for intraepithelial lesion
3221,3221_1e4460705ccdffafa78ceef35bf11ad2.png,Negative for intraepithelial lesion
3222,3222_1e4460705ccdffafa78ceef35bf11ad2.png,Negative for intraepithelial lesion
3223,3223_1e4460705ccdffafa78ceef35bf11ad2.png,Negative for intraepithelial lesion
3224,3224_1e4460705ccdffafa78ceef35bf11ad2.png,Negative for intraepithelial lesion
3225,3225_1e4460705ccdffafa78ceef35bf11ad2.png,ASC-US
3226,3226_5dccd5619d4469ed4516cbbcb4c29944.png,LSIL
3227,3227_5dccd5619d4469ed4516cbbcb4c29944.png,LSIL
3228,3228_5dccd5619d4469ed4516cbbcb4c29944.png,LSIL
3229,3229_5dccd5619d4469ed4516cbbcb4c29944.png,LSIL
3230,3230_5dccd5619d4469ed4516cbbcb4c29944.png,LSIL
3231,3231_5dccd5619d4469ed4516cbbcb4c29944.png,LSIL
3232,3232_5dccd5619d4469ed4516cbbcb4c29944.png,LSIL
3233,3233_5dccd5619d4469ed4516cbbcb4c29944.png,LSIL
3234,3234_5dccd5619d4469ed4516cbbcb4c29944.png,LSIL
3235,3235_5dccd5619d4469ed4516cbbcb4c29944.png,LSIL
3236,3236_5dccd5619d4469ed4516cbbcb4c29944.png,LSIL
3237,3237_5dccd5619d4469ed4516cbbcb4c29944.png,LSIL
3238,3238_5dccd5619d4469ed4516cbbcb4c29944.png,ASC-US
3239,3239_5dccd5619d4469ed4516cbbcb4c29944.png,ASC-US
3240,3240_5dccd5619d4469ed4516cbbcb4c29944.png,ASC-US
3241,3241_5dccd5619d4469ed4516cbbcb4c29944.png,LSIL
3242,3242_5dccd5619d4469ed4516cbbcb4c29944.png,ASC-US
3243,3243_5dccd5619d4469ed4516cbbcb4c29944.png,ASC-US
3244,3244_5dccd5619d4469ed4516cbbcb4c29944.png,Negative for intraepithelial lesion
3245,3245_5dccd5619d4469ed4516cbbcb4c29944.png,Negative for intraepithelial lesion
3246,3246_5dccd5619d4469ed4516cbbcb4c29944.png,Negative for intraepithelial lesion
3247,3247_5dccd5619d4469ed4516cbbcb4c29944.png,Negative for intraepithelial lesion
3248,3248_b5236e7b9f5dc7783cce4dbb5fb1a082.png,ASC-US
3249,3249_b5236e7b9f5dc7783cce4dbb5fb1a082.png,ASC-US
3250,3250_b5236e7b9f5dc7783cce4dbb5fb1a082.png,ASC-US
3251,3251_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3252,3252_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3253,3253_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3254,3254_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3255,3255_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3256,3256_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3257,3257_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3258,3258_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3259,3259_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3260,3260_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3261,3261_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3262,3262_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3263,3263_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3264,3264_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3265,3265_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3266,3266_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3267,3267_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3268,3268_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3269,3269_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3270,3270_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3271,3271_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3272,3272_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3273,3273_b5236e7b9f5dc7783cce4dbb5fb1a082.png,Negative for intraepithelial lesion
3274,3274_449a3b9bd9ad2cc080d8960bb3834968.png,ASC-US
3275,3275_449a3b9bd9ad2cc080d8960bb3834968.png,ASC-US
3276,3276_449a3b9bd9ad2cc080d8960bb3834968.png,ASC-US
3277,3277_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3278,3278_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3279,3279_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3280,3280_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3281,3281_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3282,3282_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3283,3283_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3284,3284_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3285,3285_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3286,3286_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3287,3287_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3288,3288_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3289,3289_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3290,3290_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3291,3291_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3292,3292_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
3293,3293_449a3b9bd9ad2cc080d8960bb3834968.png,Negative for intraepithelial lesion
